ID,氏名,性別,所属学部,古典,物理,化学,経済,英語,数学,情報
S4464,渡辺 直人,男,理学部,65,95,96,46,90,94,58
S4465,長谷川 結衣,女,理学部,59,89,96,62,79,89,59
S4466,松田 直人,男,理学部,55,94,100,61,84,98,55
S4467,伊藤 稔,男,理学部,55,86,94,65,80,96,64
S4468,鈴木 七夏,女,理学部,46,90,97,51,75,85,57
S4469,鈴木 智也,男,理学部,52,98,93,59,90,85,49
S4470,木村 和也,男,理学部,50,86,90,58,89,88,57
S4471,井上 加奈,女,理学部,53,97,87,60,80,100,46
S4472,高橋 七夏,女,理学部,55,88,86,58,77,100,50
S4473,佐藤 学,男,理学部,56,88,96,58,87,96,51
S4474,鈴木 陽子,女,理学部,63,86,92,54,78,99,51
S4475,池田 聡太郎,男,理学部,47,99,89,64,75,89,45
S4476,小林 明美,女,理学部,49,90,85,59,77,93,63
S4477,中村 美加子,女,理学部,48,86,85,45,85,99,55
S4478,佐藤 七夏,女,理学部,49,98,88,57,88,96,52
S4479,木村 淳,男,理学部,62,87,89,64,80,93,65
S4480,中村 亮介,男,理学部,62,95,86,61,87,92,53
S4481,伊藤 英樹,男,理学部,55,100,88,46,90,91,63
S4482,中村 裕樹,男,理学部,63,91,96,65,87,94,59
S4483,前田 零,男,理学部,62,88,99,57,76,85,55
S4484,吉田 桃子,女,理学部,57,99,94,56,89,89,59
S4485,渡辺 加奈,女,理学部,59,100,99,53,83,89,54
S4486,清水 幹,女,理学部,61,85,100,62,81,92,46
S4487,藤井 充,男,理学部,61,90,96,63,79,95,55
S4488,前田 篤司,男,理学部,59,95,99,60,79,96,61
S4489,渡辺 春香,女,理学部,61,86,90,52,76,97,56
S4490,佐藤 里佳,女,理学部,52,100,90,45,86,91,46
S4491,佐々木 陽子,女,理学部,62,91,91,46,88,87,45
S4492,石井 くみ子,女,理学部,58,100,95,49,86,90,48
S4493,渡辺 直子,女,理学部,60,94,96,57,76,95,54
S4494,石井 里佳,女,理学部,50,88,98,48,82,92,55
S4495,藤田 太郎,男,理学部,55,97,88,62,84,85,58
S4496,加藤 七夏,女,理学部,47,92,99,64,79,89,61
S4497,高橋 直子,女,理学部,57,96,100,59,76,89,45
S4498,渡辺 知実,女,理学部,63,94,91,63,75,95,51
S4499,藤原 修平,男,理学部,61,98,85,57,90,95,51
S4500,小林 涼平,男,理学部,60,95,96,47,85,100,47
S4501,渡辺 結衣,女,理学部,45,93,91,64,84,93,48
S4502,中村 太郎,男,理学部,53,91,91,61,77,87,57
S4503,高橋 真綾,女,理学部,58,94,95,46,83,85,45
S4504,前田 亮介,男,理学部,47,88,94,56,80,88,51
S4505,西村 翼,男,理学部,57,85,90,61,84,89,52
S4506,高橋 千代,女,理学部,65,93,93,47,79,85,57
S4507,近藤 裕美子,女,理学部,53,89,91,57,86,91,57
S4508,佐藤 陽子,女,理学部,56,95,90,55,87,94,57
S4509,斎藤 稔,男,理学部,54,99,97,58,84,86,65
S4510,山本 充,男,理学部,49,86,100,63,76,99,64
S4511,後藤 治,男,理学部,62,89,85,51,90,90,55
S4512,佐藤 直子,女,理学部,46,90,85,50,82,91,58
S4513,田中 健一,男,理学部,48,94,99,49,80,87,57
S4514,山田 稔,男,理学部,61,100,87,58,84,89,59
S4515,鈴木 直人,男,理学部,46,89,89,63,87,97,53
S4516,太田 あすか,女,理学部,60,88,96,55,86,86,51
S4517,中村 学,男,理学部,64,87,89,51,87,97,63
S4518,鈴木 あすか,女,理学部,46,96,95,59,76,89,46
S4519,橋本 結衣,女,理学部,63,86,89,57,80,86,48
S4520,小林 くみ子,女,理学部,61,85,96,48,89,97,54
S4521,木村 浩,男,理学部,45,87,92,57,86,94,46
S4522,阿部 裕美子,女,理学部,46,90,88,45,85,86,53
S4523,山田 桃子,女,理学部,56,95,90,61,82,99,53
S4524,森 舞,女,理学部,65,85,94,48,81,95,46
S4525,斎藤 陽子,女,理学部,59,93,98,59,83,93,48
S4526,鈴木 明美,女,理学部,57,91,100,58,77,100,45
S4527,森 花子,女,理学部,64,95,99,58,88,90,61
S4528,山田 直人,男,理学部,55,90,86,58,84,97,63
S4529,田中 太郎,男,理学部,51,94,91,57,80,86,65
S4530,中川 京助,男,理学部,57,86,95,60,85,85,59
S4531,斎藤 結衣,女,理学部,47,98,99,65,81,88,50
S4532,池田 篤司,男,理学部,48,98,96,50,86,97,54
S4533,鈴木 里佳,女,理学部,48,94,99,59,86,85,50
S4534,鈴木 拓真,男,理学部,48,95,97,53,87,94,45
S4535,前田 修平,男,理学部,54,93,92,58,78,86,61
S4536,佐々木 晃,男,理学部,50,96,92,47,77,96,56
S4537,伊藤 陽一,男,理学部,58,98,86,50,76,93,45
S4538,山口 洋介,男,理学部,49,85,89,58,76,96,46
S4539,藤田 太一,男,理学部,61,91,90,61,90,86,59
S4540,阿部 零,男,理学部,49,99,91,57,85,98,53
S4541,中川 和也,男,理学部,52,86,90,48,76,97,60
S4542,中村 京助,男,理学部,63,98,100,63,81,97,54
S4543,佐々木 陽子,女,理学部,46,92,87,47,76,91,54
S4544,遠藤 和也,男,理学部,62,97,93,52,76,93,48
S4545,鈴木 幹,女,理学部,45,89,99,54,88,93,62
S4546,吉田 学,男,理学部,60,99,94,58,82,97,47
S4547,岡本 里佳,女,理学部,45,92,95,53,78,85,57
S4548,田中 裕美子,女,理学部,65,100,85,49,77,86,52
S4549,村上 稔,男,理学部,64,94,96,46,80,98,57
S4550,林 舞,女,理学部,52,98,92,56,78,91,62
S4551,山崎 淳,男,理学部,60,94,85,54,86,95,57
S4552,鈴木 美加子,女,理学部,63,97,98,54,77,88,64
S4553,岡田 千代,女,理学部,55,90,88,65,82,88,45
S4554,鈴木 洋介,男,理学部,56,96,97,53,87,95,56
S4555,伊藤 学,男,理学部,55,85,92,55,75,88,54
S4556,小林 英樹,男,理学部,56,90,90,60,88,90,49
S4557,山田 治,男,理学部,50,100,98,55,88,91,54
S4558,中村 淳,男,理学部,59,91,96,46,88,85,54
S4559,伊藤 淳,男,理学部,62,99,85,49,90,88,59
S4560,中村 裕樹,男,理学部,62,89,89,48,79,95,51
S4561,清水 洋介,男,理学部,64,98,95,49,87,89,48
S4562,渡辺 太一,男,理学部,54,100,96,62,87,100,62
S4563,松本 直人,男,理学部,61,98,89,56,84,93,47
S4564,松田 聡太郎,男,理学部,62,100,91,52,87,86,57
S4565,林 結衣,女,理学部,58,100,96,57,87,90,64
S4566,遠藤 智也,男,理学部,50,86,100,45,90,93,55
S4567,高橋 真綾,女,理学部,51,89,95,62,76,94,47
S4568,佐藤 千代,女,理学部,51,99,99,46,75,93,55
S4569,小川 洋介,男,理学部,57,99,85,59,79,93,46
S4570,高橋 康弘,男,理学部,54,96,99,47,78,88,59
S4571,山田 結衣,女,理学部,46,89,93,58,78,94,60
S4572,佐々木 直子,女,理学部,50,87,99,55,79,94,45
S4573,佐藤 翔太,男,理学部,55,96,97,49,81,95,61
S4574,田中 春香,女,理学部,56,100,98,55,82,89,64
S4575,鈴木 治,男,理学部,61,86,91,49,85,95,59
S4576,佐藤 知実,女,理学部,62,88,87,52,89,98,58
S4577,小川 里佳,女,理学部,58,94,88,50,77,88,51
S4578,山崎 拓真,男,理学部,54,97,93,46,85,98,51
S4579,坂本 直子,女,理学部,53,90,95,62,80,87,56
S4580,青木 和也,男,理学部,48,99,90,48,85,90,56
S4581,松本 くみ子,女,理学部,63,90,88,49,78,92,65
S4582,高橋 和也,男,理学部,45,98,88,63,83,86,47
S4583,伊藤 晃,男,理学部,52,87,88,64,85,97,56
S4584,山田 治,男,理学部,61,97,94,59,79,97,61
S4585,山下 篤司,男,理学部,50,92,90,60,88,86,51
S4586,遠藤 裕美子,女,理学部,51,95,97,52,84,96,60
S4587,佐藤 香織,女,理学部,53,100,94,61,79,89,49
S4588,青木 英樹,男,理学部,60,93,94,58,78,91,65
S4589,渡辺 聡太郎,男,理学部,64,90,94,62,88,94,45
S4590,田中 太郎,男,理学部,46,100,85,61,90,97,56
S4591,中村 幹,女,理学部,60,90,93,65,87,95,65
S4592,藤田 裕美子,女,理学部,61,90,98,49,81,86,54
S4593,後藤 稔,男,理学部,59,90,87,50,76,85,47
S4594,長谷川 陽子,女,理学部,47,92,92,58,78,94,54
S4595,山本 稔,男,理学部,50,96,89,55,84,95,55
S4596,伊藤 充,男,理学部,45,93,95,60,75,100,53
S4597,藤原 翔太,男,理学部,46,98,91,45,82,93,58
S4598,斎藤 浩,男,理学部,53,87,85,61,85,88,51
S4599,中島 和也,男,理学部,64,98,97,62,90,100,51
S4600,鈴木 充,男,理学部,53,85,86,51,90,85,50
S4601,藤原 知実,女,理学部,55,91,90,54,86,97,59
S4602,山田 くみ子,女,理学部,59,93,96,60,86,93,53
S4603,林 智也,男,理学部,59,90,91,64,89,92,45
S4604,斎藤 稔,男,理学部,60,93,95,55,88,98,58
S4605,佐藤 花子,女,理学部,54,97,88,54,85,87,50
S4606,加藤 陽子,女,理学部,50,97,94,60,79,94,60
S4607,吉田 翔太,男,理学部,60,98,89,55,76,94,65
S4608,青木 桃子,女,理学部,54,93,98,56,79,97,46
S4609,前田 裕太,男,理学部,58,86,94,48,87,99,56
S4610,佐藤 充,男,理学部,58,88,96,64,79,92,48
S4611,木村 真綾,女,理学部,47,98,95,53,80,95,61
S4612,岡田 零,男,理学部,52,91,88,63,87,87,50
S4613,吉田 太郎,男,理学部,65,98,94,59,75,93,46
S4614,村上 充,男,理学部,56,93,92,63,76,96,65
S4615,鈴木 京助,男,理学部,48,99,97,47,86,93,48
S4616,佐々木 和也,男,理学部,54,86,95,58,84,92,55
S4617,岡本 春香,女,理学部,48,87,91,45,88,97,60
S4618,遠藤 英樹,男,理学部,61,85,96,63,90,99,52
S4619,橋本 晃,男,理学部,56,94,91,65,81,96,64
S4620,中村 知実,女,理学部,64,95,100,65,86,99,54
S4621,佐藤 香織,女,理学部,59,93,100,55,89,94,65
S4622,橋本 明美,女,理学部,50,87,91,48,76,86,57
S4623,田中 裕太,男,理学部,61,92,100,47,77,87,59
S4624,加藤 智也,男,理学部,46,99,98,59,88,98,64
S4625,田中 浩,男,理学部,48,88,91,49,79,85,65
S4626,長谷川 さゆり,女,理学部,50,92,87,52,86,98,63
S4627,池田 篤司,男,理学部,61,85,92,58,90,95,45
S4628,佐藤 陽一,男,理学部,45,97,86,60,82,92,63
S4629,岡田 里佳,女,理学部,53,90,99,57,77,94,57
S4630,高橋 舞,女,理学部,56,93,91,57,83,86,58
S4631,中村 裕太,男,理学部,50,92,90,56,84,92,64
S4632,山本 太郎,男,理学部,58,95,86,59,75,91,65
S4633,三浦 香織,女,理学部,61,85,100,57,87,100,51
S4634,小川 裕太,男,理学部,58,94,88,65,82,91,50
S4635,清水 学,男,理学部,46,90,92,53,76,97,45
S4636,山田 香織,女,理学部,59,97,92,61,87,90,65
S4637,中川 真綾,女,理学部,64,97,89,63,85,99,53
S4638,前田 太一,男,理学部,54,97,97,61,78,97,50
S4639,太田 康弘,男,理学部,58,87,98,47,90,88,62
S4640,加藤 裕樹,男,理学部,48,89,88,46,80,95,52
S4641,加藤 千代,女,理学部,50,93,97,64,89,95,52
S4642,鈴木 さゆり,女,理学部,47,91,85,53,80,89,55
S4643,渡辺 裕樹,男,理学部,58,87,85,59,88,89,65
S4644,井上 智也,男,理学部,61,92,86,51,86,98,46
S4645,森 淳,男,理学部,54,89,92,60,77,96,51
S4646,中島 学,男,理学部,55,94,98,64,84,87,58
S4647,吉田 聡太郎,男,理学部,63,86,96,55,85,98,63
S4648,林 直人,男,理学部,63,95,85,64,85,93,63
S4649,前田 篤司,男,理学部,57,86,88,46,88,93,55
S4650,伊藤 健一,男,理学部,53,85,91,50,75,88,62
S4651,青木 拓真,男,理学部,55,98,88,53,79,92,45
S4652,佐藤 直子,女,理学部,53,93,91,65,89,98,65
S4653,佐藤 治,男,理学部,50,92,86,47,82,97,64
S4654,小林 陽一,男,理学部,65,87,85,62,75,85,49
S4655,岡田 裕太,男,理学部,55,97,96,48,80,100,48
S4656,田中 幹,女,理学部,47,89,93,49,76,87,57
S4657,佐藤 修平,男,理学部,54,88,90,61,86,94,62
S4658,山本 里佳,女,理学部,45,93,92,48,83,85,59
S4659,山田 春香,女,理学部,63,95,89,47,77,91,45
S4660,山口 稔,男,理学部,52,90,98,64,84,89,46
S4661,高橋 結衣,女,理学部,56,86,97,52,81,99,49
S4662,林 加奈,女,理学部,51,89,96,55,79,96,46
S4663,鈴木 花子,女,理学部,45,90,99,54,85,97,65
S4664,渡辺 直樹,男,理学部,46,91,89,52,81,86,64
S4665,福田 篤司,男,理学部,46,97,88,57,77,95,60
S4666,山口 七夏,女,理学部,49,94,98,63,76,87,50
S4667,藤井 太郎,男,理学部,51,94,87,52,87,90,48
S4668,渡辺 浩,男,理学部,51,89,87,49,86,91,62
S4669,遠藤 直子,女,理学部,47,97,100,57,78,90,60
S4670,佐藤 香織,女,理学部,60,92,99,54,84,94,59
S4671,松本 太郎,男,理学部,62,100,89,65,79,91,52
S4672,木村 晃,男,理学部,50,99,98,64,85,88,64
S4673,山田 くみ子,女,理学部,45,92,91,60,88,89,60
S4674,鈴木 知実,女,理学部,61,99,92,51,83,88,59
S4675,田中 陽一,男,理学部,47,93,88,45,88,89,50
S4676,斎藤 学,男,理学部,51,88,93,54,88,95,48
S4677,斎藤 直子,女,理学部,51,95,86,45,82,98,56
S4678,森 結衣,女,理学部,47,86,98,49,75,89,56
S4679,渡辺 直子,女,理学部,63,93,92,52,80,95,60
S4680,山本 桃子,女,理学部,64,94,90,46,84,100,58
S4681,伊藤 裕太,男,理学部,61,86,97,65,81,97,54
S4682,山本 七夏,女,理学部,63,98,87,45,82,93,65
S4683,鈴木 くみ子,女,理学部,61,92,86,45,85,89,57
S4684,西村 香織,女,理学部,54,92,89,57,75,96,62
S4685,中村 学,男,理学部,49,92,93,54,82,100,51
S4686,渡辺 亮介,男,理学部,64,98,99,50,78,99,48
S4687,中村 千代,女,理学部,58,99,100,54,87,85,52
S4688,山口 結衣,女,理学部,53,94,96,52,81,100,51
S4689,山口 翔太,男,理学部,48,90,98,45,75,97,61
S4690,鈴木 香織,女,理学部,52,97,91,46,82,100,63
S4691,鈴木 涼平,男,理学部,65,96,85,57,86,98,45
S4692,高橋 篤司,男,理学部,62,92,88,54,88,87,50
S4693,加藤 浩,男,理学部,60,99,87,64,86,85,53
S4694,吉田 太郎,男,理学部,49,89,87,64,81,86,48
S4695,藤田 零,男,理学部,58,93,86,54,80,95,59
S4696,伊藤 あすか,女,理学部,48,87,94,54,85,91,56
S4697,井上 裕樹,男,理学部,57,89,90,62,81,98,46
S4698,山口 里佳,女,理学部,59,91,97,60,81,86,59
S4699,西村 くみ子,女,理学部,63,96,94,45,76,93,64
S4700,山口 知実,女,理学部,59,85,96,51,87,86,46
S4701,林 洋介,男,理学部,60,88,89,65,85,91,59
S4702,石川 加奈,女,理学部,45,100,91,45,83,86,57
S4703,田中 直子,女,理学部,50,87,99,64,84,97,57
S4704,斉藤 康弘,男,理学部,46,95,91,60,75,98,58
S4705,鈴木 幹,女,理学部,50,99,93,58,82,88,62
S4706,藤井 幹,女,理学部,45,99,97,63,83,85,50
S4707,小林 美加子,女,理学部,54,92,94,49,81,100,63
S4708,加藤 美加子,女,理学部,61,98,100,56,85,87,50
S4709,山下 あすか,女,理学部,46,91,92,62,76,94,61
S4710,伊藤 七夏,女,理学部,63,94,90,46,83,85,62
S4711,佐藤 聡太郎,男,理学部,54,92,100,58,78,85,50
S4712,木村 直樹,男,理学部,59,95,98,49,79,95,62
S4713,林 零,男,理学部,64,97,85,56,79,92,52
S4714,松田 英樹,男,理学部,50,90,95,46,86,96,65
S4715,山田 洋介,男,理学部,61,97,92,49,79,95,51
S4716,石井 直子,女,理学部,52,99,91,60,80,93,56
S4717,中村 知実,女,理学部,61,96,100,47,90,97,49
S4718,橋本 結衣,女,理学部,52,100,99,55,76,98,64
S4719,田中 康弘,男,理学部,49,87,88,60,83,100,47
S4720,鈴木 陽一,男,理学部,57,93,92,61,85,88,62
S4721,青木 裕太,男,理学部,48,90,88,62,80,92,53
S4722,山本 修平,男,理学部,48,92,86,48,85,86,48
S4723,小林 あすか,女,理学部,45,97,85,58,81,98,51
S4724,松本 修平,男,理学部,62,91,87,55,82,95,59
S4725,吉田 春香,女,理学部,63,93,91,55,77,95,55
S4726,阿部 春香,女,理学部,59,98,100,47,87,100,55
S4727,加藤 和也,男,理学部,61,87,96,59,88,95,61
S4728,田中 知実,女,理学部,61,100,95,59,85,88,62
S4729,阿部 英樹,男,理学部,52,95,95,57,78,95,52
S4730,吉田 健一,男,理学部,47,92,91,53,87,88,49
S4731,阿部 亮介,男,理学部,46,100,92,54,82,90,56
S4732,木村 あすか,女,理学部,59,95,88,65,79,89,62
S4733,山崎 桃子,女,理学部,51,96,95,65,75,90,48
S4734,鈴木 裕美子,女,理学部,47,97,85,58,82,85,61
S4735,鈴木 直子,女,理学部,46,95,97,50,75,92,65
S4736,阿部 香織,女,理学部,55,94,89,52,81,98,65
S4737,田中 加奈,女,理学部,49,99,96,62,88,86,52
S4738,小林 桃子,女,理学部,55,89,98,51,86,85,59
S4739,石川 太郎,男,理学部,59,88,98,53,78,91,61
S4740,後藤 花子,女,理学部,57,99,100,62,90,89,53
S4741,遠藤 美加子,女,理学部,48,87,87,45,87,99,64
S4742,斎藤 治,男,理学部,60,92,93,62,77,92,59
S4743,阿部 香織,女,理学部,52,85,93,48,75,95,49
S4744,渡辺 千代,女,理学部,57,96,90,48,86,100,50
S4745,斎藤 舞,女,理学部,55,89,85,47,82,88,45
S4746,佐々木 太一,男,理学部,51,87,97,63,77,94,61
S4747,長谷川 千代,女,理学部,53,93,95,45,80,94,51
S4748,斉藤 里佳,女,理学部,62,93,94,63,86,94,65
S4749,吉田 京助,男,理学部,48,97,90,45,75,89,63
S4750,池田 春香,女,理学部,56,86,100,64,75,97,63
S4751,佐藤 英樹,男,理学部,59,89,99,49,75,87,56
S4752,鈴木 太郎,男,理学部,48,97,85,63,88,93,53
S4753,三浦 学,男,理学部,56,99,94,61,79,86,60
S4754,斉藤 さゆり,女,理学部,46,86,100,54,90,86,61
S4755,山崎 香織,女,理学部,58,86,93,58,88,90,52
S4756,林 陽子,女,理学部,55,100,99,45,84,97,48
S4757,中村 裕美子,女,理学部,54,90,95,63,80,93,52
S4758,池田 美加子,女,理学部,52,87,98,62,76,97,45
S4759,木村 桃子,女,理学部,64,99,92,51,84,90,60
S4760,伊藤 京助,男,理学部,55,95,85,47,89,100,51
S4761,山田 涼平,男,理学部,61,93,95,57,86,92,55
S4762,小林 太郎,男,理学部,62,90,89,62,77,95,61
S4763,山下 治,男,理学部,57,95,95,61,90,86,60
S4764,斉藤 京助,男,理学部,54,98,90,62,86,98,55
S4765,村上 和也,男,理学部,60,86,99,50,88,91,46
S4766,高橋 和也,男,理学部,52,91,97,52,85,94,46
S4767,山口 太郎,男,理学部,49,100,85,46,75,89,62
S4768,山田 春香,女,理学部,64,96,90,53,75,95,50
S4769,加藤 裕美子,女,理学部,46,91,89,64,80,85,64
S4770,高橋 陽一,男,理学部,62,92,99,49,76,97,51
S4771,前田 幹,女,理学部,46,90,90,49,80,92,64
S4772,近藤 修平,男,理学部,55,98,90,46,82,95,61
S4773,佐藤 くみ子,女,理学部,62,100,91,57,90,86,60
S4774,山田 浩,男,理学部,46,98,97,45,79,95,58
S4775,岡本 零,男,理学部,55,92,99,64,77,89,48
S4776,鈴木 さゆり,女,理学部,53,87,91,57,75,99,56
S4777,岡田 春香,女,理学部,63,99,99,52,81,89,53
S4778,佐藤 幹,女,理学部,55,96,92,46,81,85,58
S4779,坂本 真綾,女,理学部,46,93,91,51,86,99,60
S4780,鈴木 裕美子,女,理学部,48,86,92,49,83,98,61
S4781,井上 康弘,男,理学部,57,96,97,48,79,97,46
S4782,小林 加奈,女,理学部,55,92,100,50,77,91,63
S4783,石井 美加子,女,理学部,57,92,87,51,76,92,65
S4784,遠藤 桃子,女,理学部,56,90,99,57,78,97,54
S4785,中島 京助,男,理学部,51,95,92,45,88,99,46
S4786,石井 直樹,男,理学部,51,85,88,45,90,94,58
S4787,吉田 美加子,女,理学部,56,89,89,62,79,99,63
S4788,後藤 太郎,男,理学部,64,96,94,60,78,99,60
S4789,石川 あすか,女,理学部,64,89,88,59,76,91,58
S4790,小林 淳,男,理学部,63,100,96,51,83,89,55
S4791,中島 翼,男,理学部,51,93,87,45,89,100,47
S4792,鈴木 桃子,女,理学部,61,93,88,55,85,85,52
S4793,渡辺 明美,女,理学部,50,88,93,46,78,87,46
S4794,伊藤 さゆり,女,理学部,62,99,93,51,83,89,62
S4795,遠藤 聡太郎,男,理学部,57,91,91,64,76,93,51
S4796,藤田 千代,女,理学部,45,87,91,48,77,96,61
S4797,松本 結衣,女,理学部,63,99,91,54,90,89,48
S4798,山下 聡太郎,男,理学部,58,90,96,47,75,98,59
S4799,田中 花子,女,理学部,52,95,87,51,81,85,63
S4800,中村 英樹,男,理学部,59,98,86,57,79,96,60
S4801,山田 淳,男,理学部,48,87,86,47,87,86,61
S4802,佐々木 和也,男,理学部,49,88,85,52,88,91,46
S4803,佐藤 結衣,女,理学部,48,96,96,57,86,99,52
S4804,近藤 桃子,女,理学部,46,93,100,51,80,97,54
S4805,林 明美,女,理学部,48,88,89,64,80,86,61
S4806,山本 陽一,男,理学部,61,87,94,56,81,100,60
S4807,岡田 陽子,女,理学部,47,91,93,60,75,86,63
S4808,鈴木 加奈,女,理学部,46,85,92,50,85,99,50
S4809,伊藤 裕樹,男,理学部,57,85,92,50,79,94,52
S4810,山口 加奈,女,理学部,62,94,94,55,79,93,53
S4811,阿部 直子,女,理学部,51,100,92,61,85,90,54
S4812,高橋 明美,女,理学部,59,90,88,58,79,87,45
S4813,佐々木 直樹,男,理学部,48,96,90,46,83,90,48
S4814,岡田 涼平,男,理学部,58,100,88,51,90,97,46
S4815,佐藤 健一,男,理学部,60,86,94,49,84,100,56
S4816,加藤 真綾,女,理学部,64,98,95,61,78,92,60
S4817,清水 直人,男,理学部,63,95,95,65,75,90,50
S4818,松本 健一,男,理学部,52,92,95,53,81,92,58
S4819,西村 陽子,女,理学部,55,99,91,50,78,94,57
S4820,鈴木 七夏,女,理学部,45,96,100,54,89,93,57
S4821,中島 春香,女,理学部,55,86,95,65,89,99,46
S4822,小林 翼,男,理学部,48,95,95,57,82,90,63
S4823,村上 結衣,女,理学部,45,90,91,65,76,94,54
S4824,林 あすか,女,理学部,59,94,93,46,79,97,65
S4825,加藤 千代,女,理学部,47,93,90,62,85,98,61
S4826,小林 太一,男,理学部,54,85,94,48,85,99,62
S4827,山田 健一,男,理学部,60,100,91,53,82,89,55
S4828,阿部 翔太,男,理学部,55,91,94,60,81,94,48
S4829,小林 明美,女,理学部,46,92,90,61,81,95,48
S4830,小林 美加子,女,理学部,46,97,97,53,84,89,46
S4831,岡田 洋介,男,理学部,64,96,87,53,79,86,65
S4832,伊藤 知実,女,理学部,64,85,90,56,85,95,48
S4833,森 舞,女,理学部,47,85,96,48,80,85,64
S4834,木村 陽子,女,理学部,57,95,89,45,79,92,65
S4835,前田 聡太郎,男,理学部,60,96,97,60,80,97,57
S4836,鈴木 花子,女,理学部,54,91,85,46,87,88,59
S4837,山下 七夏,女,理学部,59,99,93,65,89,87,65
